url	sci_name	common_name	habitat	threat_to_humans	human_uses	IUCN	IUCN_abr	physical_characters
653	https://www.fishbase.se/summary/Poromitra-crassiceps.html	Poromitra crassiceps (Günther,  1878)	Crested bigscale	Marine;  bathypelagic; depth range 164 - 2730 m (Ref. 83717), usually 750 - 2730 m (Ref. 83717).   Deep-water	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?, range 9 -  15.6 cm Max length : 14.8 cm SL male/unsexed; (Ref. 54657); max. reported age: 9 years (Ref. 54657)
654	https://www.fishbase.se/summary/Scopeloberyx-sp.html	NA	NA	NA	NA	NA	NA	NA	NA
655	https://www.fishbase.se/summary/Scopelogadus-beanii.html	Scopelogadus beanii (Günther,  1887)	Bean's bigscale	Marine;  bathypelagic; depth range 0 - 2500 m (Ref. 9731).   Deep-water; 65°N -   40°S	Harmless	Fisheries: of no interest	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 12.2 cm SL (female)
656	https://www.fishbase.se/summary/Melamphaes-suborbitalis.html	Melamphaes suborbitalis (Gill,  1883)	Shoulderspine bigscale	Marine; brackish;  bathypelagic; depth range 100 - 3200 m (Ref. 84880), usually 300 - ? m (Ref. 84880).   Deep-water; 29°N -   48°S	Harmless	NA	Data deficient 	DD	Maturity: Lm ?, range 9 -  9.7 cm Max length : 10.6 cm SL male/unsexed; (Ref. 84880)
657	https://www.fishbase.se/summary/Melamphaes-lugubris.html	Melamphaes lugubris Gilbert,  1890	Highsnout melamphid	Marine;  bathypelagic; depth range 50 - 3400 m (Ref. 50550), usually 200 - 500 m (Ref. 36655).   Deep-water; 60°N -   27°N, 135°E -   114°W	Harmless	NA	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 8.5 cm SL male/unsexed; (Ref. 28981)
658	https://www.fishbase.se/summary/Rondeletia-bicolor.html	Rondeletia bicolor Goode  &  Bean,  1895		Marine;  bathypelagic; depth range ? - 3003 m (Ref. 12965).   Deep-water	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 11.2 cm SL male/unsexed; (Ref. 13608)
659	https://www.fishbase.se/summary/Rondeletia-loricata.html	Rondeletia loricata Abe  &  Hotta,  1963	Redmouth whalefish	Marine;  bathypelagic; depth range 100 - 3500 m (Ref. 74511).   Deep-water; 67°N -   42°S, 180°W -   180°E	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 11.0 cm SL male/unsexed; (Ref. 4501)
660	https://www.fishbase.se/summary/Barbourisia-rufa.html	Barbourisia rufa Parr,  1945	Velvet whalefish	Marine;  bathydemersal; depth range 120 - 2000 m (Ref. 50610).   Deep-water	Harmless	Fisheries: of no interest	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 39.0 cm TL male/unsexed; (Ref. 5951)
661	https://www.fishbase.se/summary/Acanthochaenus-luetkenii.html	Acanthochaenus luetkenii Gill,  1884	Pricklefish	Marine;  benthopelagic; depth range 1655 - 5397 m (Ref. 58018).   Deep-water; 40°N -   57°S, 77°W -   164°W	Harmless	NA	Least Concern 	LC	Maturity: Lm ?, range 12 - ? cm Max length : 14.1 cm SL male/unsexed; (Ref. 50895)
662	https://www.fishbase.se/summary/Cetostoma-regani.html	Cetostoma regani Zugmayer,  1914	Pink flabby whalefish	Marine;  bathypelagic; depth range 0 - 2250 m (Ref. 6715).   Deep-water; 50°N -   40°S, 35°E -   13°W	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm Max length : 24.7 cm SL male/unsexed; (Ref. 9791)
663	https://www.fishbase.se/summary/Gyrinomimus-bruuni.html	Gyrinomimus bruuni Rofen,  1959		Marine;  bathypelagic; depth range ? - 4820 m (Ref. 58018).   Deep-water; 30°N -   10°S	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 22.0 cm NG male/unsexed; (Ref. 50897)
664	https://www.fishbase.se/summary/Cetomimus-craneae.html	Cetomimus craneae Harry,  1952		Marine;  bathydemersal; depth range ? - 1464 m (Ref. 40966).   Deep-water	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm
665	https://www.fishbase.se/summary/Gyrinomimus-parri.html	Gyrinomimus parri Bigelow,  1961	Parr's combtooth whalefish	Marine;  bathypelagic.   Temperate	Harmless	NA	Data deficient 	DD	Maturity: Lm ?  range ? - ? cm
666	https://www.fishbase.se/summary/Cetomimus-sp.html	NA	NA	NA	NA	NA	NA	NA	NA
667	https://www.fishbase.se/summary/Ostichthys-trachypoma.html	Ostichthys trachypoma (Günther,  1859)	Bigeye soldierfish	Marine;  demersal; depth range 37 - 550 m (Ref. 114923).   Tropical; 44°N -   29°S, 98°W -   34°W	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 20.0 cm TL male/unsexed; (Ref. 7251)
668	https://www.fishbase.se/summary/Plectrypops-lima.html	Plectrypops lima (Valenciennes,  1831)	Shy soldier	Marine;  reef-associated; depth range 5 - 40 m (Ref. 30874).   Tropical; 32°N -   32°S	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 16.0 cm TL male/unsexed; (Ref. 2334)
669	https://www.fishbase.se/summary/Plectrypops-retrospinis.html	Plectrypops retrospinis (Guichenot,  1853)	Cardinal soldierfish	Marine;  reef-associated; depth range ? - 22 m (Ref. 40101).   Tropical; - 24°S	Harmless	Fisheries: of no interest; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm TL male/unsexed; (Ref. 26340)
670	https://www.fishbase.se/summary/Myripristis-murdjan.html	Myripristis murdjan (Forsskål,  1775)	Pinecone soldierfish	Marine;  reef-associated; depth range 1 - 50 m (Ref. 9710).   Tropical; 30°N -   35°S	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm17.5  range ? - ? cm Max length : 60.0 cm TL male/unsexed; (Ref. 240); common length : 18.0 cm TL male/unsexed; (Ref. 30573)
671	https://www.fishbase.se/summary/Myripristis-violacea.html	Myripristis violacea Bleeker,  1851	Lattice soldierfish	Marine;  reef-associated; depth range 3 - 30 m (Ref. 90102).   Tropical; 30°N -   30°S, 31°E -   134°W	Harmless	Fisheries: minor commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 35.0 cm TL male/unsexed; (Ref. 48635); common length : 18.0 cm TL male/unsexed; (Ref. 30573)
672	https://www.fishbase.se/summary/Myripristis-vittata.html	Myripristis vittata Valenciennes,  1831	Whitetip soldierfish	Marine;  reef-associated; depth range 3 - 80 m (Ref. 9710), usually 15 - 80 m (Ref. 9710).   Tropical; 32°N -   33°S, 42°E -   133°W	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 30874)
673	https://www.fishbase.se/summary/Myripristis-hexagona.html	Myripristis hexagona (Lacepède,  1802)	Doubletooth soldierfish	Marine;  reef-associated; depth range 3 - 40 m (Ref. 90102).   Tropical; 30°N -   24°S	Harmless	Fisheries: minor commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 5213)
674	https://www.fishbase.se/summary/Myripristis-berndti.html	Myripristis berndti Jordan  &  Evermann,  1903	Blotcheye soldierfish	Marine;  reef-associated; depth range 3 - 159 m (Ref. 90102), usually 3 - 15 m (Ref. 4201).   Tropical; 32°N -   32°S	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 4201); common length : 22.0 cm TL male/unsexed; (Ref. 30573)
675	https://www.fishbase.se/summary/Sargocentron-diadema.html	Sargocentron diadema (Lacepède,  1802)	Crown squirrelfish	Marine;  reef-associated; depth range 1 - 60 m (Ref. 27370), usually 2 - 30 m (Ref. 30573).   Tropical; 30°N -   33°S, 27°E -   128°W	Venomous 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 17.0 cm TL male/unsexed; (Ref. 30874)
676	https://www.fishbase.se/summary/Holocentrus-rufus.html	Holocentrus rufus (Walbaum,  1792)	Longspine squirrelfish	Marine;  reef-associated; depth range 0 - 32 m (Ref. 3724).   Tropical; 36°N -   28°S, 98°W -   31°W	Reports of ciguatera poisoning 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm13.5  range ? - ? cm Max length : 35.0 cm TL male/unsexed; (Ref. 5217); common length : 25.0 cm TL male/unsexed; (Ref. 5217)
677	https://www.fishbase.se/summary/Sargocentron-caudimaculatum.html	Sargocentron caudimaculatum (Rüppell,  1838)	Silverspot squirrelfish	Marine;  reef-associated; depth range 2 - 40 m (Ref. 27370).   Tropical; 32°N -   24°S	Venomous 	Fisheries: minor commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 4201); common length : 18.0 cm TL male/unsexed; (Ref. 3418)
678	https://www.fishbase.se/summary/Sargocentron-tiere.html	Sargocentron tiere (Cuvier,  1829)	Blue lined squirrelfish	Marine;  reef-associated; depth range 1 - 183 m (Ref. 9710), usually 1 - 20 m.   Tropical; 32°N -   28°S	Venomous 	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 33.0 cm TL male/unsexed; (Ref. 4201)
679	https://www.fishbase.se/summary/Sargocentron-cornutum.html	Sargocentron cornutum (Bleeker,  1854)	Threespot squirrelfish	Marine; brackish;  reef-associated; depth range 6 - 40 m (Ref. 90102).   Tropical; 20°N -   25°S	Venomous 	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 27.0 cm TL male/unsexed; (Ref. 48635)
680	https://www.fishbase.se/summary/Neoniphon-marianus.html	Neoniphon marianus (Cuvier,  1829)	Longjaw squirrelfish	Marine;  reef-associated; depth range 1 - 70 m (Ref. 9710), usually 30 - 60 m (Ref. 9710).   Tropical; 27°N -   10°N, 85°W -   60°W	Harmless	Fisheries: minor commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 18.0 cm TL male/unsexed; (Ref. 26340)
681	https://www.fishbase.se/summary/Sargocentron-coruscum.html	Sargocentron coruscum (Poey,  1860)	Reef squirrelfish	Marine;  reef-associated; depth range 1 - 30 m (Ref. 9710), usually ? - 22 m (Ref. 3156).   Tropical; 33°N -   8°N, 98°W -   59°W	Reports of ciguatera poisoning 	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm TL male/unsexed; (Ref. 26340)
682	https://www.fishbase.se/summary/Sargocentron-vexillarium.html	Sargocentron vexillarium (Poey,  1860)	Dusky squirrelfish	Marine;  reef-associated; depth range 0 - 20 m (Ref. 9710).   Tropical	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 18.0 cm TL male/unsexed; (Ref. 7251)
683	https://www.fishbase.se/summary/Neoniphon-argenteus.html	Neoniphon argenteus (Valenciennes,  1831)	Clearfin squirrelfish	Marine;  reef-associated; depth range 3 - 20 m (Ref. 90102).   Tropical; 30°N -   24°S	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 24.0 cm TL male/unsexed; (Ref. 4201)
684	https://www.fishbase.se/summary/Neoniphon-opercularis.html	Neoniphon opercularis (Valenciennes,  1831)	Blackfin squirrelfish	Marine;  reef-associated; depth range 3 - 25 m (Ref. 90102).   Tropical; 30°N -   24°S	Venomous 	Fisheries: minor commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 35.0 cm TL male/unsexed; (Ref. 5213); common length : 23.0 cm TL male/unsexed; (Ref. 9948)
685	https://www.fishbase.se/summary/Neoniphon-sammara.html	Neoniphon sammara (Forsskål,  1775)	Sammara squirrelfish	Marine;  reef-associated; depth range 0 - 46 m (Ref. 9710).   Tropical; 30°N -   32°S, 31°E -   123°W	Venomous 	Fisheries: minor commercial; aquarium: commercial; bait: usually	Least Concern 	LC	Maturity: Lm15.0  range ? - ? cm Max length : 32.0 cm TL male/unsexed; (Ref. 9710); common length : 23.0 cm TL male/unsexed; (Ref. 9948)
686	https://www.fishbase.se/summary/Polycentropsis-abbreviata.html	Polycentropsis abbreviata Boulenger,  1901	African leaffish	Freshwater;  benthopelagic; pH range: 6.0 - 6.5; dH range: 10 - ?.   Tropical; 26°C - 30°C (Ref. 2059)	Harmless	Fisheries:  ; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 6.7 cm SL male/unsexed; (Ref. 81649)
687	https://www.fishbase.se/summary/Polycentrus-schomburgkii.html	Polycentrus schomburgkii Müller  &  Troschel,  1849	Guyana leaffish	Freshwater; brackish;  benthopelagic; pH range: 6.0 - 7.0; dH range: 18 - 20.   Tropical; 22°C - 26°C (Ref. 13371)	Harmless	Aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 5.5 cm SL male/unsexed; (Ref. 50082)
688	https://www.fishbase.se/summary/Monocirrhus-polyacanthus.html	Monocirrhus polyacanthus Heckel,  1840	Amazon leaffish	Freshwater;  benthopelagic; pH range: 5.0 - 6.0; dH range: 5 - 8.   Tropical; 22°C - 25°C (Ref. 1672)	Harmless	Aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 8.0 cm SL male/unsexed; (Ref. 50082)
689	https://www.fishbase.se/summary/Pholidichthys-leucotaenia.html	Pholidichthys leucotaenia Bleeker,  1856	Convict blenny	Marine;  reef-associated; depth range 3 - 30 m (Ref. 90102), usually 10 - 20 m (Ref. 27115).   Tropical; 22°C - 28°C (Ref. 27115); 21°N -   27°S, 109°E -   168°E	Harmless	Fisheries: of no interest; aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 34.0 cm TL male/unsexed; (Ref. 9710)
690	https://www.fishbase.se/summary/Paretroplus-maculatus.html	Paretroplus maculatus Kiener  &  Maugé,  1966		Freshwater;  demersal.   Tropical; 13°S -   20°S	Harmless	Fisheries:	Critically Endangered 	CR	Maturity: Lm ?  range ? - ? cm Max length : 14.8 cm SL male/unsexed; (Ref. 78623)
691	https://www.fishbase.se/summary/Etroplus-maculatus.html	Etroplus maculatus (Bloch,  1795)	Orange chromide	Freshwater; brackish;  benthopelagic; pH range: 8.0 - 9.0; dH range: 9 - 19; amphidromous (Ref. 51243).   Tropical; 20°C - 25°C (Ref. 1672)	Harmless	Fisheries: commercial; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 9.5 cm TL male/unsexed; (Ref. 115177); max. published weight: 14.00 g (Ref. 115177)
692	https://www.fishbase.se/summary/Cichla-temensis.html	Cichla temensis Humboldt,  1821	Speckled pavon	Freshwater;  benthopelagic; pH range: 5.5 - 6.5.   Tropical; 27°C - 29°C (Ref. 13614)	Harmless	Fisheries: commercial; aquaculture: commercial; gamefish: yes; aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?, range 31 -  36 cm Max length : 99.0 cm TL male/unsexed; (Ref. 40637); max. published weight: 12.2 kg (Ref. 40637)
693	https://www.fishbase.se/summary/Crenicichla-lepidota.html	Crenicichla lepidota Heckel,  1840	Pike cichlid	Freshwater;  benthopelagic; pH range: 7.0 - ? ; dH range: 12 - ?; potamodromous (Ref. 51243).   Subtropical; 23°C - 28°C (Ref. 2060)	Harmless	Fisheries: of no interest; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 20.9 cm TL male/unsexed; (Ref. 94981)
694	https://www.fishbase.se/summary/Heros-efasciatus.html	Heros efasciatus Heckel,  1840		Freshwater;  benthopelagic; pH range: 7.0 - ? ; dH range: 20 - ?.   Tropical; 24°C - 32°C (Ref. 12468)	Harmless	Fisheries: minor commercial; aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 14.0 cm SL male/unsexed; (Ref. 36377)
695	https://www.fishbase.se/summary/Symphysodon-discus.html	Symphysodon discus Heckel,  1840	Red discus	Freshwater;  benthopelagic; pH range: 4.2 - 6.2; dH range: ? - 1.   Tropical; 26°C - 30°C (Ref. 1672); 1°S -   3°S	Harmless	Aquarium: commercial	Not Evaluated	NA	Maturity: Lm ?  range ? - ? cm Max length : 12.3 cm SL male/unsexed; (Ref. 36377)
696	https://www.fishbase.se/summary/Herichthys-cyanoguttatus.html	Herichthys cyanoguttatus Baird  &  Girard,  1854	Rio Grande cichlid	Freshwater;  benthopelagic; pH range: 6.5 - 7.5; dH range: 5 - 12.   Subtropical; 20°C - 33°C (Ref. 7335); 32°N -   25°N	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 30.0 cm TL male/unsexed; (Ref. 5723); common length : 11.3 cm TL male/unsexed; (Ref. 12193)
697	https://www.fishbase.se/summary/Heterochromis-multidens.html	Heterochromis multidens (Pellegrin,  1900)		Freshwater;  benthopelagic.   Tropical	Harmless	Fisheries:	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 29.5 cm TL male/unsexed; (Ref. 41594)
698	https://www.fishbase.se/summary/Nanochromis-parilus.html	Nanochromis parilus Roberts  &  Stewart,  1976		Freshwater;  demersal; pH range: 6.0 - 7.0; dH range: 5 - 8.   Tropical; 22°C - 25°C (Ref. 1672); 4°S -   6°S	Harmless	Fisheries:  ; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 4.4 cm SL male/unsexed; (Ref. 5666)
699	https://www.fishbase.se/summary/Oreochromis-niloticus.html	Oreochromis niloticus (Linnaeus,  1758)	Nile tilapia	Freshwater; brackish;  benthopelagic; potamodromous (Ref. 51243); depth range 0 - 20 m (Ref. 32849), usually ? - 20 m (Ref. 34290).   Tropical; 14°C - 33°C (Ref. 3); 32°N -   5°S, 17°W -   38°E	Potential pest	Fisheries: highly commercial; aquaculture: commercial	Least Concern 	LC	Maturity: Lm18.6, range 6 -  28 cm Max length : 60.0 cm SL male/unsexed; (Ref. 4967); max. published weight: 4.3 kg (Ref. 40637); max. reported age: 9 years (Ref. 164)
700	https://www.fishbase.se/summary/Steatocranus-gibbiceps.html	Steatocranus gibbiceps Boulenger,  1899		Freshwater;  demersal.   Tropical; 24°C - 27°C (Ref. 2059)	Harmless	Fisheries:	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 10.0 cm TL male/unsexed; (Ref. 5696)
701	https://www.fishbase.se/summary/Neolamprologus-brichardi.html	Neolamprologus brichardi (Poll,  1974)		Freshwater;  benthopelagic; pH range: 8.0 - 9.0; dH range: 9 - 19.   Tropical; 22°C - 25°C (Ref. 1672); 3°S -   6°S	Harmless	Aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 9.0 cm TL male/unsexed; (Ref. 5667)
702	https://www.fishbase.se/summary/Astatotilapia-burtoni.html	Astatotilapia burtoni (Günther,  1894)		Freshwater;  benthopelagic; pH range: 8.5 - 9.0; dH range: 12 - 16; non-migratory.   Tropical; 20°C - 25°C (Ref. 13371); 3°S -   9°S	Harmless	Fisheries: subsistence fisheries; aquarium: commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 15.0 cm SL male/unsexed; (Ref. 4967); common length : 12.0 cm TL male/unsexed; (Ref. 13371); common length :7 cm TL (female)
703	https://www.fishbase.se/summary/Pundamilia-nyererei.html	Haplochromis nyererei Witte-Maas  &  Witte,  1985		Freshwater;  benthopelagic; depth range 1 - 4 m (Ref. 4983).   Tropical; 22°C - 28°C (Ref. 12468); 1°N -   3°S	Harmless	NA	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 7.7 cm SL male/unsexed; (Ref. 4983)
704	https://www.fishbase.se/summary/Maylandia-zebra.html	Maylandia zebra (Boulenger,  1899)	Zebra mbuna	Freshwater;  demersal; pH range: 8.0 - 8.0; dH range: 9 - 19; depth range 6 - 28 m.   Tropical; 22°C - 28°C (Ref. 1672); 8°S -   15°S	Harmless	Aquarium: highly commercial	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 11.3 cm SL male/unsexed; (Ref. 5684)
705	https://www.fishbase.se/summary/Tilapia-louka.html	Coptodon louka (Thys van den Audenaerde,  1969)		Freshwater; brackish;  benthopelagic.   Tropical; 26°C - 30°C (Ref. 12468); 14°N -   6°N	Harmless	Fisheries:	Least Concern 	LC	Maturity: Lm ?  range ? - ? cm Max length : 25.0 cm TL male/unsexed; (Ref. 5163)
